timestamp,roll,pitch,yaw
655960354170,-0.89566,-0.301877,-1.93985
655960375752,-0.89566,-0.301877,-1.93985
655960391677,-0.895685,-0.301489,-1.94024
655960414151,-0.895823,-0.301119,-1.94041
655960429169,-0.896463,-0.30092,-1.94052
655960451632,-0.896668,-0.300483,-1.94062
655960474150,-0.896785,-0.300426,-1.94067
655960488507,-0.896813,-0.30039,-1.94063
655960512078,-0.896824,-0.300234,-1.94069
655960534204,-0.896824,-0.300234,-1.94069
655960548495,-0.896801,-0.300189,-1.94053
655960571656,-0.897222,-0.300301,-1.94018
655960594199,-0.897222,-0.300301,-1.94018
655960608477,-0.897259,-0.300538,-1.93952
655960631653,-0.8972,-0.300519,-1.93894
655960654136,-0.897609,-0.300858,-1.93781
655960668539,-0.897503,-0.301615,-1.93646
655960697762,-0.897003,-0.302301,-1.93516
655960714252,-0.896303,-0.302489,-1.93493
655960736749,-0.895923,-0.30211,-1.93557
655960757814,-0.895927,-0.3016,-1.93605
655960774198,-0.895848,-0.301038,-1.93671
655960796726,-0.89617,-0.300472,-1.93758
655960817832,-0.896992,-0.299724,-1.9388
655960834213,-0.897363,-0.298459,-1.94018
655960864177,-0.898152,-0.297901,-1.94092
655960879181,-0.89829,-0.297537,-1.94156
655960894212,-0.898268,-0.297492,-1.9414
655960916736,-0.897904,-0.297308,-1.94167
655960939154,-0.897905,-0.297303,-1.94121
655960954196,-0.897944,-0.297634,-1.94167
655960976742,-0.897803,-0.297657,-1.94238
655960999238,-0.897831,-0.297621,-1.94234
655961021787,-0.898366,-0.297842,-1.94243
655961036738,-0.89931,-0.298337,-1.94257
655961059203,-0.898767,-0.298362,-1.94307
655961073479,-0.897407,-0.298458,-1.94244
655961096721,-0.898602,-0.299476,-1.94254
655961119232,-0.898655,-0.299992,-1.94172
655961133492,-0.89917,-0.30173,-1.93989
655961156683,-0.896071,-0.299892,-1.94037
655961179221,-0.897108,-0.300711,-1.93971
655961193550,-0.897302,-0.301216,-1.9391
655961216652,-0.897226,-0.301076,-1.93862
655961239327,-0.89531,-0.300917,-1.93819
655961253572,-0.893626,-0.300808,-1.93826
655961282722,-0.893198,-0.300418,-1.93877
655961299156,-0.892895,-0.300247,-1.93917
655961313549,-0.891835,-0.299817,-1.93945
655961336686,-0.891733,-0.299642,-1.93972
655961359177,-0.891797,-0.299062,-1.94013
655961380339,-0.89155,-0.298463,-1.94042
655961396712,-0.891289,-0.298096,-1.94039
655961419187,-0.891405,-0.298039,-1.94044
655961440341,-0.891405,-0.298039,-1.94044
655961456738,-0.890647,-0.297425,-1.94073
655961479180,-0.889583,-0.296717,-1.94117
655961500233,-0.889049,-0.29579,-1.94192
655961516773,-0.890023,-0.295294,-1.94181
655961539173,-0.890636,-0.29426,-1.94241
655961560253,-0.891416,-0.293331,-1.9422
655961576708,-0.891713,-0.292712,-1.94245
655961599221,-0.891661,-0.291561,-1.9434
655961621674,-0.892538,-0.290895,-1.94403
655961636811,-0.892538,-0.290895,-1.94403
655961659211,-0.892529,-0.291323,-1.94334
655961680332,-0.892088,-0.29187,-1.94269
655961696737,-0.891318,-0.292639,-1.9425
655961719249,-0.890183,-0.29294,-1.94184
655961740216,-0.889278,-0.293036,-1.94016
655961756727,-0.888882,-0.294099,-1.93823
655961779250,-0.888018,-0.295832,-1.93635
655961801724,-0.886026,-0.297524,-1.93469
655961816732,-0.884771,-0.297542,-1.93578
655961839687,-0.884741,-0.295312,-1.93582
655961861748,-0.883946,-0.293232,-1.93764
655961876041,-0.885998,-0.291547,-1.93851
655961899267,-0.887902,-0.290391,-1.93916
655961922164,-0.889294,-0.28895,-1.94043
655961936766,-0.890686,-0.28838,-1.94125
655961959275,-0.890447,-0.288579,-1.94181
655961981735,-0.889667,-0.289151,-1.94198
655961996007,-0.888297,-0.289925,-1.94126
655962019270,-0.886775,-0.290433,-1.94049
655962041797,-0.885636,-0.291173,-1.94006
655962056083,-0.88502,-0.292125,-1.93882
655962079228,-0.885245,-0.29287,-1.9371
655962101699,-0.885273,-0.294136,-1.93547
655962116096,-0.883477,-0.295906,-1.93389
655962139205,-0.881345,-0.297185,-1.93272
655962169258,-0.87967,-0.297677,-1.93251
655962176065,-0.878666,-0.297777,-1.93288
655962199287,-0.878666,-0.297777,-1.93288
655962221720,-0.879627,-0.29743,-1.93225
655962236021,-0.880572,-0.29732,-1.93175
655962259272,-0.880772,-0.297315,-1.93163
655962281807,-0.880226,-0.296901,-1.9319
655962302822,-0.879558,-0.296701,-1.9316
655962319318,-0.879674,-0.296643,-1.93165
655962341730,-0.879254,-0.297042,-1.93106
655962362808,-0.878191,-0.297289,-1.93125
655962379262,-0.878004,-0.297059,-1.9317
655962401724,-0.878004,-0.297059,-1.9317
655962422783,-0.877927,-0.296926,-1.93167
655962439213,-0.877643,-0.296876,-1.93198
655962461752,-0.877327,-0.296939,-1.93206
655962482885,-0.877106,-0.296898,-1.93202
655962499275,-0.877106,-0.296898,-1.93202
655962521745,-0.87697,-0.297271,-1.93185
655962542810,-0.87697,-0.297271,-1.93185
655962559328,-0.877408,-0.297071,-1.93162
655962581753,-0.878023,-0.297181,-1.9316
655962602782,-0.878023,-0.297181,-1.9316
655962619268,-0.878023,-0.297181,-1.9316
655962641774,-0.877629,-0.297111,-1.93166
655962662857,-0.877107,-0.297334,-1.93135
655962679269,-0.877107,-0.297334,-1.93135
655962701787,-0.877107,-0.297334,-1.93135
655962722753,-0.876752,-0.297073,-1.93143
655962739234,-0.876752,-0.297073,-1.93143
655962761759,-0.876752,-0.297073,-1.93143
655962784319,-0.876752,-0.297073,-1.93143
655962805373,-0.876254,-0.296904,-1.9315
655962821757,-0.875777,-0.29678,-1.93173
655962844331,-0.875661,-0.296838,-1.93168
655962859273,-0.875584,-0.296705,-1.93166
655962881755,-0.87618,-0.296693,-1.93173
655962904246,-0.876151,-0.296727,-1.93177
655962918568,-0.876151,-0.296727,-1.93177
655962941760,-0.876373,-0.296768,-1.9318
655962964274,-0.876373,-0.296768,-1.9318
655962978568,-0.876373,-0.296768,-1.9318
655963001779,-0.875787,-0.296623,-1.93179
655963024253,-0.875787,-0.296623,-1.93179
655963038649,-0.875384,-0.29671,-1.93178
655963061756,-0.874959,-0.296752,-1.93162
655963084279,-0.874946,-0.296988,-1.9313
655963105353,-0.874968,-0.297032,-1.93146
655963121775,-0.875483,-0.296965,-1.93125
655963144241,-0.875483,-0.296965,-1.93125
655963158626,-0.875483,-0.296965,-1.93125
655963181785,-0.875483,-0.296965,-1.93125
655963204279,-0.875483,-0.296965,-1.93125
655963218655,-0.875483,-0.296965,-1.93125
655963241784,-0.874991,-0.296718,-1.93112
655963264093,-0.874723,-0.296869,-1.93107
655963286911,-0.873918,-0.297043,-1.93106
655963301844,-0.872757,-0.296598,-1.9311
655963324282,-0.871342,-0.296147,-1.93068
655963345439,-0.870367,-0.296372,-1.93005
655963361934,-0.870087,-0.297276,-1.92965
655963384237,-0.870427,-0.297693,-1.92997
655963405279,-0.872936,-0.296908,-1.93085
655963421784,-0.877874,-0.295523,-1.9302
655963444250,-0.881255,-0.295012,-1.92964
655963465375,-0.8823,-0.294642,-1.92956
655963481802,-0.882823,-0.293985,-1.93055
655963504308,-0.882827,-0.293474,-1.93149
655963525335,-0.881801,-0.293614,-1.9328
655963541748,-0.880533,-0.293867,-1.93402
655963564262,-0.879491,-0.293799,-1.93433
655963569764,-0.879607,-0.293741,-1.93438
655963592112,-0.879193,-0.293984,-1.93431
655963607239,-0.878085,-0.293983,-1.9347
655963629701,-0.878201,-0.293925,-1.93475
655963652221,-0.878201,-0.293925,-1.93475
655963667165,-0.878231,-0.294405,-1.93423
655963689705,-0.878311,-0.294895,-1.93383
655963721072,-0.878311,-0.294895,-1.93383
655963727252,-0.877635,-0.294775,-1.93419
655963749721,-0.877635,-0.294775,-1.93419
655963772207,-0.878016,-0.294644,-1.93403
655963787150,-0.878038,-0.294689,-1.9342
655963809755,-0.878659,-0.294721,-1.93398
655963835138,-0.878652,-0.294442,-1.93414
655963847257,-0.878652,-0.294442,-1.93414
655963869784,-0.878652,-0.294442,-1.93414
655963892197,-0.878558,-0.294544,-1.93425
655963907292,-0.878558,-0.294544,-1.93425
655963929653,-0.878835,-0.293366,-1.93527
655963967306,-0.879283,-0.29028,-1.93836
655963967398,-0.880431,-0.289025,-1.93972
655963989751,-0.880309,-0.289163,-1.94032
655964012742,-0.880085,-0.287698,-1.94197
655964034664,-0.881302,-0.287092,-1.94288
655964049684,-0.88065,-0.287174,-1.94378
655964072201,-0.879911,-0.287553,-1.94353
655964087167,-0.879635,-0.288053,-1.94214
655964109747,-0.8808,-0.28941,-1.93954
655964132228,-0.882582,-0.290955,-1.93712
655964147188,-0.884866,-0.29421,-1.93364
655964169709,-0.883147,-0.297069,-1.93229
655964201054,-0.882564,-0.29642,-1.93458
655964207260,-0.882318,-0.294601,-1.9371
655964229762,-0.879234,-0.292738,-1.9397
655964255122,-0.878074,-0.291576,-1.94102
655964267201,-0.879694,-0.290364,-1.94104
655964289716,-0.879485,-0.28902,-1.94259
655964312183,-0.880598,-0.288317,-1.94397
655964328631,-0.880236,-0.288648,-1.94422
655964349721,-0.879243,-0.288939,-1.94377
655964372244,-0.878839,-0.289816,-1.94311
655964388671,-0.878119,-0.289168,-1.94383
655964409811,-0.878119,-0.289168,-1.94383
655964432288,-0.878398,-0.289574,-1.94265
655964448588,-0.879008,-0.290398,-1.94134
655964472595,-0.880279,-0.291221,-1.93976
655964492229,-0.880029,-0.292283,-1.93851
655964508704,-0.880176,-0.293417,-1.93719
655964529706,-0.87911,-0.292434,-1.9387
655964552249,-0.878295,-0.29011,-1.94209
655964568705,-0.878364,-0.289688,-1.94289
655964589750,-0.878372,-0.290243,-1.94211
655964612254,-0.880536,-0.290083,-1.94128
655964628695,-0.880858,-0.288793,-1.94161
655964649762,-0.880986,-0.287785,-1.94191
655964672256,-0.880088,-0.287975,-1.94135
655964690112,-0.879173,-0.288399,-1.94047
655964709790,-0.878422,-0.289292,-1.93974
655964732278,-0.878259,-0.290333,-1.93903
655964750130,-0.87817,-0.291584,-1.93762
655964772643,-0.877571,-0.292742,-1.93603
655964792307,-0.875738,-0.293838,-1.93442
655964810125,-0.874198,-0.294393,-1.9328
655964829765,-0.872227,-0.294199,-1.93302
655964852200,-0.873384,-0.292977,-1.93406
655964870089,-0.876498,-0.292623,-1.9339
655964889707,-0.877807,-0.292542,-1.9341
655964912225,-0.879139,-0.292146,-1.93397
655964930145,-0.880454,-0.29163,-1.9344
655964949719,-0.881322,-0.291827,-1.93457
655964979720,-0.880076,-0.292199,-1.93479
655964990156,-0.879146,-0.292508,-1.93492
655965009734,-0.879146,-0.292508,-1.93492
655965032224,-0.878296,-0.292075,-1.93461
655965050126,-0.878807,-0.293318,-1.9342
655965069751,-0.877671,-0.293353,-1.93462
655965092359,-0.875824,-0.293456,-1.93492
655965110197,-0.875612,-0.293618,-1.93544
655965129791,-0.876122,-0.29363,-1.93498
655965152278,-0.876223,-0.293806,-1.93471
655965170170,-0.876772,-0.294142,-1.93424
655965189744,-0.876877,-0.294241,-1.93423
655965212362,-0.876249,-0.294723,-1.93397
655965230204,-0.875128,-0.294958,-1.93403
655965251229,-0.874357,-0.295018,-1.93379
655965272198,-0.874321,-0.295568,-1.93335
655965290153,-0.874321,-0.296004,-1.93268
655965311275,-0.873631,-0.296198,-1.932
655965332332,-0.874271,-0.295479,-1.93258
655965350200,-0.875199,-0.295168,-1.93243
655965371214,-0.875199,-0.295168,-1.93243
655965392318,-0.875315,-0.29511,-1.93248
655965410151,-0.875661,-0.295012,-1.93191
655965431204,-0.87623,-0.29547,-1.93135
655965452306,-0.876952,-0.295678,-1.93086
655965470141,-0.875557,-0.295786,-1.93057
655965491251,-0.873905,-0.296405,-1.93027
655965512308,-0.873613,-0.296075,-1.93073
655965530184,-0.875023,-0.294779,-1.93158
655965551200,-0.877721,-0.292999,-1.93243
655965572280,-0.880228,-0.291942,-1.93304
655965590121,-0.881946,-0.29134,-1.93347
655965626324,-0.883156,-0.290727,-1.93391
655965632242,-0.883265,-0.290392,-1.93458
655965650169,-0.882593,-0.289839,-1.93561
655965672656,-0.881733,-0.289648,-1.9368
655965692253,-0.881733,-0.289648,-1.9368
655965710144,-0.881362,-0.289265,-1.93744
655965732665,-0.881362,-0.289265,-1.93744
655965752308,-0.880449,-0.288982,-1.93786
655965770189,-0.880583,-0.288689,-1.93823
655965792687,-0.880391,-0.288259,-1.93857
655965812267,-0.880613,-0.287944,-1.93903
655965830199,-0.881516,-0.287674,-1.93939
655965852687,-0.881013,-0.287582,-1.93966
655965872228,-0.880702,-0.287922,-1.93957
655965890151,-0.880451,-0.288272,-1.93915
655965912657,-0.880182,-0.289213,-1.93845
655965932327,-0.879656,-0.289791,-1.93817
655965950189,-0.879386,-0.290293,-1.93678
655965972687,-0.879973,-0.291583,-1.93437
655965992246,-0.880276,-0.292977,-1.93128
655966010204,-0.880514,-0.295036,-1.92891
655966032649,-0.879929,-0.29482,-1.93097
655966052288,-0.878323,-0.292474,-1.93344
655966070195,-0.876365,-0.290022,-1.93639
655966092685,-0.87824,-0.289528,-1.93602
655966112229,-0.880347,-0.289432,-1.93573
655966130185,-0.882749,-0.289232,-1.93565
655966152711,-0.884341,-0.289723,-1.93644
655966175187,-0.883647,-0.290354,-1.9369
655966190209,-0.882123,-0.290594,-1.93722
655966212647,-0.880934,-0.290535,-1.93686
655966233728,-0.880018,-0.291397,-1.93576
655966249398,-0.880158,-0.292254,-1.93507
655966272720,-0.880583,-0.292645,-1.9341
655966292886,-0.881092,-0.29309,-1.93296
655966309405,-0.881957,-0.29423,-1.93106
655966331914,-0.882112,-0.295875,-1.92882
655966353007,-0.880335,-0.297656,-1.92679
655966369420,-0.878489,-0.299154,-1.92572
655966391905,-0.877214,-0.298021,-1.92742
655966412989,-0.877134,-0.295548,-1.92946
655966436892,-0.878145,-0.292518,-1.93191
655966451903,-0.880313,-0.291479,-1.93244
655966473024,-0.881769,-0.291819,-1.93217
655966496965,-0.882876,-0.292335,-1.93221
655966511918,-0.882739,-0.292707,-1.93204
655966532972,-0.882729,-0.292779,-1.93087
655966549438,-0.881462,-0.293976,-1.92957
655966571886,-0.87986,-0.295554,-1.92868
655966594395,-0.87761,-0.297575,-1.92784
655966609454,-0.876847,-0.299026,-1.92668
655966631923,-0.877119,-0.299826,-1.92558
655966654414,-0.877816,-0.300582,-1.92465
655966669426,-0.87761,-0.300822,-1.924
655966691955,-0.876614,-0.300847,-1.92418
655966714437,-0.87619,-0.30089,-1.92401
655966728754,-0.876212,-0.300935,-1.92418
655966751911,-0.876656,-0.300655,-1.92375
655966774358,-0.877669,-0.300909,-1.92296
655966788808,-0.878473,-0.301325,-1.92223
655966811928,-0.878473,-0.301325,-1.92223
655966834371,-0.878589,-0.301266,-1.92228
655966848702,-0.8781,-0.30138,-1.92219
655966871983,-0.877582,-0.301528,-1.92214
655966894380,-0.876965,-0.301498,-1.9219
655966908733,-0.876612,-0.301676,-1.92177
655966931929,-0.876612,-0.301676,-1.92177
655966954429,-0.877528,-0.301596,-1.92131
655966968738,-0.87745,-0.301463,-1.92129
655966992399,-0.876941,-0.301454,-1.9213
655967014435,-0.876156,-0.301239,-1.92167
655967028816,-0.875445,-0.301314,-1.92155
655967051978,-0.875467,-0.301359,-1.92171
655967074383,-0.875445,-0.301314,-1.92155
655967095509,-0.875369,-0.301103,-1.92178
655967111909,-0.874722,-0.300514,-1.92187
655967134423,-0.874181,-0.300024,-1.92194
655967155461,-0.873404,-0.29973,-1.92212
655967171930,-0.871929,-0.299275,-1.92249
655967194443,-0.872134,-0.299033,-1.92314
655967215486,-0.875157,-0.298686,-1.92287
655967231973,-0.877106,-0.296764,-1.92349
655967254523,-0.880601,-0.295668,-1.92346
655967275451,-0.882021,-0.295087,-1.92439
655967291894,-0.882517,-0.294384,-1.92521
655967321945,-0.883186,-0.294582,-1.92551
655967335477,-0.881822,-0.294583,-1.92635
655967351965,-0.880467,-0.294428,-1.92771
655967374406,-0.878818,-0.294456,-1.92859
655967395598,-0.877394,-0.294522,-1.92906
655967411959,-0.877306,-0.294111,-1.92965
655967434390,-0.877617,-0.29369,-1.92999
655967455474,-0.878027,-0.293447,-1.93051
655967471934,-0.878838,-0.293195,-1.93078
655967494434,-0.879149,-0.292775,-1.93112
655967516907,-0.879356,-0.292257,-1.93147
655967531257,-0.879425,-0.291597,-1.93214
655967554450,-0.879425,-0.291597,-1.93214
655967576955,-0.879425,-0.291597,-1.93214
655967599461,-0.879422,-0.291673,-1.93142
655967614446,-0.87945,-0.291639,-1.93139
655967636914,-0.880099,-0.292151,-1.93111
655967651300,-0.880163,-0.292876,-1.93085
655967674420,-0.880223,-0.293321,-1.93029
655967696945,-0.880223,-0.293321,-1.93029
655967711344,-0.880135,-0.292911,-1.93088
655967734422,-0.880094,-0.291796,-1.93198
655967756957,-0.880367,-0.290696,-1.93274
655967771310,-0.880327,-0.290015,-1.93317
655967810254,-0.879816,-0.288419,-1.93445
655967816949,-0.879831,-0.288186,-1.93523
655967831278,-0.879741,-0.288726,-1.93558
655967854456,-0.880065,-0.289024,-1.93599
655967876953,-0.880674,-0.289213,-1.93571
655967891313,-0.881452,-0.29022,-1.93379
655967914409,-0.882866,-0.291101,-1.93171
655967936934,-0.88573,-0.292984,-1.92838
655967951336,-0.88625,-0.296195,-1.92584
655967974485,-0.884478,-0.297826,-1.92568
655967997001,-0.883268,-0.296042,-1.92895
655968018000,-0.882144,-0.29395,-1.93201
655968034448,-0.879561,-0.291392,-1.93498
655968056934,-0.880278,-0.289305,-1.93707
655968078025,-0.881812,-0.28891,-1.93728
655968094458,-0.882658,-0.289066,-1.93775
655968116985,-0.882966,-0.289601,-1.9383
655968138056,-0.881414,-0.289875,-1.93864
655968154413,-0.879846,-0.290739,-1.93825
655968177216,-0.879803,-0.292508,-1.93512
655968198114,-0.879709,-0.293834,-1.933
655968214455,-0.880602,-0.294582,-1.93103
655968237411,-0.88019,-0.295695,-1.92961
655968258057,-0.879346,-0.297013,-1.92933
655968274460,-0.879122,-0.295949,-1.93207
655968296693,-0.879796,-0.295202,-1.93353
655968318034,-0.878231,-0.293972,-1.93536
655968334473,-0.879869,-0.292798,-1.93508
655968357083,-0.880529,-0.292638,-1.93489
655968378027,-0.880938,-0.291602,-1.93515
655968394454,-0.881513,-0.290675,-1.93551
655968416927,-0.881513,-0.290675,-1.93551
655968438063,-0.881404,-0.29101,-1.93485
655968454472,-0.880503,-0.291282,-1.93449
655968476967,-0.880245,-0.29179,-1.93401
655968499506,-0.879848,-0.292154,-1.93384
655968514464,-0.879536,-0.292572,-1.93304
655968536934,-0.878938,-0.293019,-1.93229
655968559476,-0.878025,-0.293963,-1.93094
655968574460,-0.877181,-0.294764,-1.93023
655968596980,-0.87696,-0.294724,-1.93019
655968619458,-0.877338,-0.294514,-1.92984
655968633834,-0.877129,-0.293801,-1.92944
655968656974,-0.877023,-0.293702,-1.92945
655968679514,-0.876982,-0.292943,-1.93059
655968693858,-0.878553,-0.291479,-1.93171
655968716934,-0.880849,-0.290225,-1.93235
655968739432,-0.882626,-0.28955,-1.9318
